dataset,vectorization,params,best_model_name,accuracy_test,f1_test,score_similarity
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 3), 'norm': 'l2'}",lr,0.7139784946236559,0.6904974449007129,0.1235431857951946
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 1), 'norm': 'l1'}",svm,0.7075268817204301,0.6910184072142826,0.1235431857951946
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 1), 'norm': 'l2'}",lr,0.7139784946236559,0.6904974449007129,0.1235431857951946
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 2), 'norm': 'l1'}",svm,0.7075268817204301,0.6910184072142826,0.1235431857951946
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 2), 'norm': 'l2'}",lr,0.7139784946236559,0.6904974449007129,0.1235431857951946
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 3), 'norm': 'l1'}",svm,0.7075268817204301,0.6910184072142826,0.1235431857951946
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 3), 'norm': 'l2'}",lr,0.7139784946236559,0.6904974449007129,0.1235431857951946
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 1), 'norm': 'l1'}",svm,0.9032258064516128,0.8461198370379134,0.0524835558569173
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 1), 'norm': 'l2'}",lr,0.9010752688172043,0.8692794399623095,0.0524835558569173
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 2), 'norm': 'l1'}",svm,0.8989247311827957,0.8397260604970724,0.0526157505457497
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 2), 'norm': 'l2'}",lr,0.9010752688172043,0.8691013092694729,0.0526157505457497
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 3), 'norm': 'l1'}",svm,0.8989247311827957,0.8566860951406761,0.0525679434093548
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 3), 'norm': 'l2'}",lr,0.9010752688172043,0.8691013092694729,0.0525679434093548
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 1), 'norm': 'l1'}",svm,0.896774193548387,0.8366066420934685,0.0526951325325038
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 1), 'norm': 'l2'}",lr,0.9010752688172043,0.869137257583285,0.0526951325325038
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 2), 'norm': 'l1'}",svm,0.896774193548387,0.8381994276498943,0.0526502703929934
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 2), 'norm': 'l2'}",lr,0.9010752688172043,0.8691013092694729,0.0526502703929934
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 3), 'norm': 'l1'}",svm,0.9010752688172043,0.8580669193297994,0.0526636584517133
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 3), 'norm': 'l2'}",lr,0.9010752688172043,0.8691013092694729,0.0526636584517133
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 1), 'norm': 'l1'}",svm,0.9118279569892472,0.8560326453637213,0.0285721603911455
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 1), 'norm': 'l2'}",nb,0.8989247311827957,0.8722394564438385,0.0285721603911455
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 2), 'norm': 'l1'}",svm,0.90752688172043,0.8529348525555158,0.0279436794382037
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 2), 'norm': 'l2'}",lr,0.9182795698924732,0.8782497895367852,0.0279436794382037
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 3), 'norm': 'l1'}",svm,0.90752688172043,0.852553277349826,0.0281424505119672
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 3), 'norm': 'l2'}",knn,0.9010752688172043,0.8866336854559316,0.0281424505119672
